# Generation 1: F, G, CV
4.923263600532350182e-02 1.743682614258760255e-01 -1.118971765466668378e-02 1.743682614258760255e-01
4.514903296968599683e-02 3.204756993869254944e-01 -3.379706432133335048e-02 3.204756993869254944e-01
3.336260438380939802e-02 -1.941424753635112577e-02 -1.622610365466671534e-02 0.000000000000000000e+00
6.236035673544400304e-02 4.382917095582494760e-01 -1.999818832133333502e-02 4.382917095582494760e-01
3.423825433834799814e-02 1.069787796250020184e-01 -2.283908098799999897e-02 1.069787796250020184e-01
5.614393390814410162e-02 4.102887205495936995e-01 -2.172006965466664885e-02 4.102887205495936995e-01
6.147205104078649895e-02 3.723439794361753652e-01 -3.194815165466667606e-02 3.723439794361753652e-01
4.407287281728949901e-02 2.529553328418998603e-01 -2.554648498799999556e-02 2.529553328418998603e-01
6.361158881468870208e-02 1.924386733301369223e-01 -2.128108232133334166e-02 1.924386733301369223e-01
2.753038086336629872e-02 4.587182134542910905e-02 -1.804540165466668455e-02 4.587182134542910905e-02
5.760355118863690060e-02 3.631546414354621666e-01 -1.941780765466666336e-02 3.631546414354621666e-01
4.410949009942220084e-02 2.097940517679104944e-01 -1.222845765466668011e-02 2.097940517679104944e-01
5.301834701612610085e-02 2.874366454456361852e-02 -2.770846698799998842e-02 2.874366454456361852e-02
4.722179163755370335e-02 2.108279930657647183e-01 -1.759105032133337354e-02 2.108279930657647183e-01
3.544673884888040194e-02 7.527261907790649964e-02 -1.046827765466669391e-02 7.527261907790649964e-02
5.281963748815839826e-02 5.013241778507432356e-02 -2.257666832133331525e-02 5.013241778507432356e-02
4.134962565411100244e-02 2.797524521359163741e-01 -2.357432632133331374e-02 2.797524521359163741e-01
4.040496190243950125e-02 2.934065521636732843e-01 -1.938563232133334868e-02 2.934065521636732843e-01
4.627957671816230328e-02 7.924843157514999126e-02 -2.429921765466669381e-02 7.924843157514999126e-02
2.802713460210089907e-02 -3.818177172291159494e-03 -2.343438032133335347e-02 0.000000000000000000e+00
4.008949657752299695e-02 1.546056723725049986e-01 -1.980680632133335894e-02 1.546056723725049986e-01
6.476682819220799803e-02 4.722679006760132081e-01 -3.009834832133330418e-02 4.722679006760132081e-01
4.251282699112320096e-02 2.830323616753440685e-01 -2.549538298799999825e-02 2.830323616753440685e-01
5.638475033077620241e-02 4.735138725623748157e-01 -1.934933765466666233e-02 4.735138725623748157e-01
4.641416651592680104e-02 1.840736825503324070e-01 -2.655750298799999798e-02 1.840736825503324070e-01
3.075267950454950092e-02 6.682119162620508979e-02 -2.912529498800001115e-02 6.682119162620508979e-02
3.587668014847399806e-02 9.882687089264352576e-02 -2.305829632133335472e-02 9.882687089264352576e-02
5.097815604095599917e-02 2.505620703847145636e-01 -2.074712765466664444e-02 2.505620703847145636e-01
