# Generation 1: F, G, CV
1.088375832823659968e-02 9.369861340453478071e-03 -2.943059673867613746e-02 9.369861340453478071e-03
1.214447444185609917e-02 2.335203886583248067e-02 -2.871635768732853922e-02 2.335203886583248067e-02
1.094453674657180041e-02 6.591591042594679983e-02 -2.652788944076736599e-02 6.591591042594679983e-02
1.506498865862830085e-02 1.267399259881940576e-02 -2.891477648112693311e-02 1.267399259881940576e-02
1.925579931177020046e-02 -1.282633021107542071e-01 -2.351436600712404623e-02 0.000000000000000000e+00
1.118778962102759920e-02 6.979584669220062487e-02 -3.038991141729253942e-02 6.979584669220062487e-02
1.490897682989049920e-02 9.253061354021530072e-02 -2.442568010788591371e-02 9.253061354021530072e-02
1.471253121548119977e-02 1.119218929428945075e-01 -2.383691520584108048e-02 1.119218929428945075e-01
2.174591064500540002e-02 2.536163122623802391e-02 -2.341099303829781431e-02 2.536163122623802391e-02
1.599360193973500127e-02 6.128217929184182067e-02 -2.607171843965268299e-02 6.128217929184182067e-02
1.467475397204059950e-02 -3.263620425496283062e-02 -3.063361375372249118e-02 0.000000000000000000e+00
1.126918556448719931e-02 -2.383981878459219272e-01 -2.124690411987829874e-02 0.000000000000000000e+00
1.075268061623899964e-02 1.235618262425669522e-02 -3.027290831904173862e-02 1.235618262425669522e-02
1.582916956643750164e-02 -1.584497217399615243e-01 -2.408917787536982158e-02 0.000000000000000000e+00
1.139585515756440064e-02 1.264069792587668717e-02 -2.807796985594797345e-02 1.264069792587668717e-02
1.188138194858549997e-02 6.273863074108232407e-02 -1.843002126367192239e-02 6.273863074108232407e-02
2.359619533216819956e-02 8.903738970998859026e-02 -2.769441377880925426e-02 8.903738970998859026e-02
1.328028580195639990e-02 -2.708439555451638281e-01 -2.365184772176431860e-02 0.000000000000000000e+00
1.122487265123879932e-02 -7.466023151623146781e-02 -2.678680254011280015e-02 0.000000000000000000e+00
1.499922472864700061e-02 7.327923299727429063e-02 -2.212446237463250309e-02 7.327923299727429063e-02
2.466871456078910049e-02 1.465396104195992866e-03 -2.363977432731952100e-02 1.465396104195992866e-03
1.814856028262280124e-02 1.045354276689796080e-01 -2.662234848617318905e-02 1.045354276689796080e-01
1.604508012363929995e-02 -1.384632567630895705e-01 -2.347912190562284618e-02 0.000000000000000000e+00
1.680833296803519936e-02 -2.745009235051392160e-01 -2.530255287473147374e-02 0.000000000000000000e+00
1.018963276282669993e-02 1.128563427524931218e-02 -2.797290392560776440e-02 1.128563427524931218e-02
1.122678152741360055e-02 -2.209567988559173468e-01 -2.102529534592352534e-02 0.000000000000000000e+00
1.962149300919599840e-02 4.473438042626137756e-02 -2.816437071706394402e-02 4.473438042626137756e-02
1.061796630772290050e-02 5.353748670904989737e-03 -2.861927145057967248e-02 5.353748670904989737e-03
1.124480541851300038e-02 -3.998242870283785777e-02 -2.942217484463573174e-02 0.000000000000000000e+00
1.121104323001670053e-02 2.942543135950209665e-02 -2.973426907629039828e-02 2.942543135950209665e-02
1.356884659066879932e-02 1.256507282212859788e-02 -2.706676713066766271e-02 1.256507282212859788e-02
1.304066674802410036e-02 9.095646609348051470e-02 -2.353488110139338729e-02 9.095646609348051470e-02
1.286529821703080029e-02 -1.583226605045070512e-01 -2.517644277257008456e-02 0.000000000000000000e+00
2.577392634452100109e-02 -2.631975293037924768e-02 -2.353668788813945145e-02 0.000000000000000000e+00
1.706335858594459909e-02 -2.667495930775295454e-01 -2.626385825338302393e-02 0.000000000000000000e+00
1.337678612137190026e-02 9.871521344192829561e-02 -2.375573937079210329e-02 9.871521344192829561e-02
1.585931520443379858e-02 -2.454411996770210491e-01 -2.729778621603588806e-02 0.000000000000000000e+00
1.933888728010330071e-02 -1.858567742510461862e-01 -2.444847172731499929e-02 0.000000000000000000e+00
1.304247743021309976e-02 -2.858054786725998664e-01 -2.457667913053170061e-02 0.000000000000000000e+00
1.650594120665579978e-02 8.900053361674631347e-02 -2.608148124511454335e-02 8.900053361674631347e-02
1.244312144381790053e-02 3.095584741149437491e-02 -2.736759659398829703e-02 3.095584741149437491e-02
1.107251476098369998e-02 -4.005107587618883525e-02 -2.937082623882066035e-02 0.000000000000000000e+00
2.209406537891980132e-02 -9.986693703868776417e-02 -2.478518857795165842e-02 0.000000000000000000e+00
1.836014831753519927e-02 4.357030196343519846e-02 -2.856254295582680292e-02 4.357030196343519846e-02
1.051512276850019925e-02 2.698770019807611442e-02 -2.916460216546128137e-02 2.698770019807611442e-02
1.490353317619800069e-02 4.767268060125651186e-02 -2.817022494818750833e-02 4.767268060125651186e-02
1.086832641363890024e-02 1.097066403225077647e-02 -3.008181001114905440e-02 1.097066403225077647e-02
1.540881114059390079e-02 -2.844626236441698541e-01 -2.584851020315466485e-02 0.000000000000000000e+00
1.412148171509420083e-02 8.682086208306810660e-02 -2.630648328811856229e-02 8.682086208306810660e-02
2.567260594557759998e-02 -8.567705083994292536e-02 -2.468129572127020221e-02 0.000000000000000000e+00
1.801351649514049830e-02 1.067548237115615861e-01 -2.657402913212765505e-02 1.067548237115615861e-01
1.213335410497799922e-02 -3.926315372751354449e-02 -2.620529984834348014e-02 0.000000000000000000e+00
2.163592911178750106e-02 -2.402882893179214552e-02 -2.451687595507200113e-02 0.000000000000000000e+00
1.082224543139180019e-02 3.223260055776500099e-02 -2.707497542537974644e-02 3.223260055776500099e-02
1.242038913168650067e-02 9.261467403791412423e-02 -2.348290611876104050e-02 9.261467403791412423e-02
1.307622079089119926e-02 -2.621973926089333773e-01 -2.422543605095636710e-02 0.000000000000000000e+00
1.346398495284720047e-02 1.027591925239860760e-01 -2.444966557226142811e-02 1.027591925239860760e-01
1.170217682368650085e-02 5.292528467572671369e-02 -3.000334999920840906e-02 5.292528467572671369e-02
1.625595732500920154e-02 -1.144112970234190119e-02 -2.424914640053070503e-02 0.000000000000000000e+00
1.368383423191579969e-02 9.514652031075909733e-02 -2.474482623581468477e-02 9.514652031075909733e-02
1.191899236920830087e-02 -2.756728376261281532e-01 -2.246878100684254753e-02 0.000000000000000000e+00
1.086874903770380062e-02 -3.946392357156858210e-02 -2.715975976517616408e-02 0.000000000000000000e+00
1.160014894761450012e-02 7.129215395251542464e-02 -2.256591886710340722e-02 7.129215395251542464e-02
1.316187499232959919e-02 -2.282257467885137059e-01 -2.406965204721500662e-02 0.000000000000000000e+00
2.563226458839459876e-02 -9.979024145062465045e-03 -2.374541434738354495e-02 0.000000000000000000e+00
1.051795444225460049e-02 2.204650952280789999e-02 -2.958998656927636084e-02 2.204650952280789999e-02
1.792386978192130054e-02 1.245354432404649492e-02 -2.607620578760187768e-02 1.245354432404649492e-02
1.119280171013450030e-02 3.920210635236792696e-02 -2.654632957077970867e-02 3.920210635236792696e-02
1.667553168141509834e-02 -1.782622222529643974e-01 -2.342835199235522581e-02 0.000000000000000000e+00
1.186350254412149932e-02 5.453772030273190685e-02 -2.439095365686902439e-02 5.453772030273190685e-02
1.595071007959210016e-02 -2.472563965998559876e-01 -2.410895053350113615e-02 0.000000000000000000e+00
1.920275547204169930e-02 -1.855582602536401948e-01 -2.442003757733628155e-02 0.000000000000000000e+00
1.299810515895079982e-02 8.725353102468452748e-02 -2.395920885148115909e-02 8.725353102468452748e-02
1.565173842267620144e-02 -2.873938257089500015e-01 -2.528367380004734044e-02 0.000000000000000000e+00
1.100994058566510080e-02 1.894231069485308172e-02 -2.957186311417207836e-02 1.894231069485308172e-02
1.654601295762810065e-02 -1.536109152615855455e-01 -2.573550611442528002e-02 0.000000000000000000e+00
1.159800323487679939e-02 7.503337182051211807e-02 -2.567699056487458831e-02 7.503337182051211807e-02
1.500402985611659981e-02 -2.861645281616703729e-01 -2.545590089415930568e-02 0.000000000000000000e+00
2.081492949413559987e-02 4.243615989745441741e-02 -2.369989185262817710e-02 4.243615989745441741e-02
2.124122147758929907e-02 2.056557947499132455e-02 -3.052367506328305946e-02 2.056557947499132455e-02
1.041367303988149917e-02 1.342165979547588206e-02 -3.025783770959544761e-02 1.342165979547588206e-02
1.410121037117299976e-02 -2.884796011619612521e-01 -2.423762202492495132e-02 0.000000000000000000e+00
1.240375250092299979e-02 8.713886272093901431e-02 -2.412286420724653324e-02 8.713886272093901431e-02
1.280159652471970014e-02 -2.775140041479198239e-01 -2.287524080371707014e-02 0.000000000000000000e+00
1.436417327255000084e-02 -1.708596676543006065e-02 -2.564710529004336770e-02 0.000000000000000000e+00
1.366454512015160064e-02 -1.665428767245743513e-01 -2.690794267456955713e-02 0.000000000000000000e+00
2.572125087207500008e-02 4.341682798692109158e-02 -2.988918675172889949e-02 4.341682798692109158e-02
2.003237105988520117e-02 -2.196001883855800418e-01 -2.412050440097304738e-02 0.000000000000000000e+00
1.197309120013560074e-02 7.642987531275208246e-02 -2.411563181677962853e-02 7.642987531275208246e-02
1.161733991523039924e-02 -1.837831220380927721e-01 -2.349059211495550803e-02 0.000000000000000000e+00
1.099746006198270079e-02 5.046998949429160053e-02 -2.868069028512176821e-02 5.046998949429160053e-02
1.466516380546209995e-02 -1.818183547380251008e-01 -2.765932668908130387e-02 0.000000000000000000e+00
